Symbol,RS Rating
LYFT,171.3714141937713
GFF,171.31828472069367
NUVL,170.48425758533207
INFA,170.33369462759046
VITL,170.33119555487625
NTRA,169.9328469494639
FNGO,169.79677643583355
DECK,169.33563359669148
DKS,168.29811218812264
USAP,168.0100970619872
CGEM,167.83866880407746
HEAR,167.74784796076236
MARA,167.22321786181928
SRRK,167.00744486502447
ERJ,166.81014585059629
UTI,166.55536823079996
BCC,166.41956109491434
NRG,166.34794193433999
MRNO,165.94125382227855
GHM,165.86604725379112
EML,165.68628543689303
HMST,165.38379135986204
SMID,164.23832239257766
BNKU,163.34283077109413
AZEK,162.9974637339512
ASPN,162.59967083127538
BLDR,162.46085987238988
SPOT,162.17867466603417
MEDP,162.11527269924878
VIST,162.11459194777603
MU,161.70613502664025
JXN,161.67097291416118
PSTG,161.56191284373062
FFNW,161.32104120171383
AROC,161.06056860992882
ANET,161.0515333855836
LLY,160.99475923452542
CRBG,160.43627769790987
CUBI,160.09927716327667
AZZ,159.57165758108763
MBC,159.31468134471015
FRPT,159.12192914259737
COLL,158.93130442623522
HIPO,158.51916618214497
AEO,158.4499076625414
RYTM,158.35433134703857
SAIA,158.26498300703906
BLD,158.260008737999
FROG,158.0567206086763
TOL,157.83608265065553
DXPE,157.5025944464421
ELMD,157.29319994178525
WLDN,157.04935993109243
KKR,156.90196890526914
SLG,156.79625988900528
AVGO,156.64064918285524
FSTR,156.6147248754361
ROAD,156.54610968604624
KRUS,155.8700265522698
NGS,155.61643077422076
PUBM,155.28571850566212
GE,155.02811521582336
BKDT,154.87212161808247
AMD,154.86860965827867
AWI,154.77581044865917
KRYS,154.65452913587322
BLBD,154.60770166134438
SFM,154.56166298774997
TREX,154.3998328943883
SHAK,154.12669670044508
QVCD,153.8979123012653
PSN,153.89092463630942
BLTE,153.84058688837032
LEE,153.6930264204147
FOR,153.45896814212472
KNSL,153.30684475180237
BYON,153.1815346026843
CYBR,153.0752533160592
BWMX,153.04120786741998
PI,153.01088202770822
NVMI,152.96454182317484
COHR,152.51114602675068
BASE,152.35740761911433
QTWO,152.31378494056585
RDNT,152.23251696668743
ERIE,152.04502910857786
QNST,151.67159576423325
MLP,151.65350658079709
CELC,151.63509074368392
TM,151.44522771143588
MDWD,151.05199465308337
TDW,151.03768859466
EXP,150.97314905465072
NFLX,150.7168941920848
TRIP,150.6864743132869
ETN,150.61326860969885
ONTO,150.49619950958294
CAL,150.40549193747984
CRH,150.3648613827169
MCY,150.33421687589458
TWST,150.26897985179738
PNTG,149.9117014700497
WFRD,149.7545468677278
ESAB,149.5708834117696
LMB,149.09383328310258
URI,148.9381841908441
PLMR,148.6216033749612
TNC,148.61262922868426
CRDO,148.4766897140059
FRD,148.17162854692785
VRNS,148.11660467525692
METC,148.10886299074593
LNW,148.08783758411846
AGO,147.9789228890609
WDC,147.85412060580305
STLA,147.75402095092275
AVTE,147.69680116823142
LRCX,147.38875209810595
OMI,147.30492126559784
PHM,147.13432323466287
AYI,146.8678267567245
WMS,146.66620602099562
ALSN,145.81519199596184
USLM,145.76693513397865
DOOR,145.40817600665073
CSL,145.3782588543545
AMAT,145.34922179598516
THC,145.30279855643712
QRTEP,144.86112475213412
CR,144.77845466936478
TSM,144.72510416505827
FBGX,144.4676877945256
CMG,144.4610549466109
PVH,144.4353338905901
KRT,144.35678682303035
ACU,144.29174824648706
GPOR,144.10605657079057
NVO,143.94381189817355
UFPT,143.76892810455894
PPC,143.70410789370948
PCAR,143.65959274440672
ESP,143.59838521366913
RL,143.5703667600416
OWL,143.4745510583409
TT,143.4303033299802
KLAC,143.40029711236656
IRON,143.0804301922159
RACE,143.03015336494576
ALL,143.01895004204152
MPC,142.96992294886377
GDDY,142.91347597952358
APO,142.77805332724714
SPHR,142.68331539740154
IOT,142.6423278913215
SCX,142.6170087488354
NXT,142.58884697386833
FTI,142.57008989283298
AXON,142.5041608767882
COOP,142.43878365879888
CERE,142.41435077896872
BRBR,142.37265569567506
CVLT,142.28217300103648
NVT,142.20101395608884
BLX,142.18746696595747
CMPR,142.1350236687588
ASML,142.1073821891064
VEL,141.96662600426782
GES,141.966106518905
BWXT,141.76478539063078
NRGU,141.74741016522626
INBX,141.70985164985137
GIC,141.67663091103083
ESEA,141.63150701912625
SAP,141.615231122919
PGR,141.51838608503243
SM,141.47561840227732
BXC,141.46853608825688
YPF,141.20730273849608
VSEC,141.11226112195578
VNT,141.0605882586509
IR,140.994201320886
DVA,140.9637550296523
ARVN,140.94399806904764
HOV,140.89016315278533
RCL,140.84361886318771
IOR,140.81228497373252
FG,140.66456953675294
CRAI,140.65624387821867
BPMC,140.6183650153934
CBZ,140.56152033094378
CROX,140.5321642361177
KB,140.30613075596742
FICO,140.28591315706427
NX,140.1684988482882
CXW,140.13784556168972
LII,140.10345114636436
APPF,140.10189431354988
WRK,140.05551919125597
CG,139.99364830388353
PATK,139.8732395822209
JHX,139.71228691727694
EVR,139.66385207182208
ENTG,139.64872085741067
WIX,139.6451195537302
PR,139.63839324723634
AVDL,139.59600690653707
HWM,139.3206518861023
NATR,139.29457958532498
ALLY,139.2123763235917
NET,139.16119611513554
FRO,139.15600685209898
URGN,139.01597777574867
MLM,138.9825438124581
AVAV,138.933448309559
FANG,138.88065746794612
BELFA,138.85560232172384
NEU,138.80543878999703
VCEL,138.75727603119915
AMZN,138.72626600817912
CECO,138.5635994918351
HIBB,138.53541183957952
MLKN,138.4072449461033
MHO,138.40721898922405
ELAN,138.3429078652756
AMR,138.17765021830502
LRN,138.164292685232
TDG,138.13465731786843
GNK,137.894024544766
PEGA,137.85843646961416
PHVS,137.83663595197407
HIG,137.7137811380889
TRGP,137.62272210395102
BAND,137.6222644044914
IHG,137.58954693326805
APG,137.4627013656656
CLMB,137.4188889648857
GMS,137.3735103561613
SLM,137.3567419096904
HUBB,137.18811532675912
TXRH,137.1753104033015
PH,137.05660291257877
PGTI,136.81052696428335
CAT,136.6749521461782
MNDY,136.6256973796822
CRM,136.58236910616753
SPXC,136.56321331340388
PKOH,136.42708503610817
PSX,136.41441235039727
SHG,136.35414331280208
NOW,136.05080786555922
NTAP,136.0448852817246
H,135.84704210394372
ASND,135.80284909616682
HWKN,135.7363252218908
GLP,135.66448409586002
NYAX,135.51788106255634
MDC,135.4757919721163
MAC,135.3886828260171
SCVL,135.31845677820888
HNI,135.2084042370084
ITRI,135.20645759308218
DY,135.14369132665345
SWAV,135.08943321707244
AMWD,135.0872923031288
TPG,135.06216785268836
EGLE,134.9791816497082
SWBI,134.92114700611688
GTES,134.9027783439169
NS,134.75575587829368
PRCT,134.68726774034852
KBH,134.68194473978218
ANIP,134.67347343800535
HLT,134.56190351070012
FERG,134.40911153182003
CDRE,134.3977228134958
BURL,134.19754257976882
ARES,134.16210987477712
PRIM,134.15025387928156
DUOL,134.1375157136726
EVBG,134.11641153881263
GWW,134.01955171776018
PLAY,133.98676830316768
FWRG,133.973695118009
AXP,133.94908013598567
VVI,133.94397348088
ITT,133.8213932785561
DIS,133.80817832891486
ALKT,133.77549775555116
SYM,133.76497984822103
LEN,133.75523950065164
WRB,133.74733730765877
JBI,133.72469857232056
KEY,133.70912117471894
GRMN,133.70379815725815
KD,133.685236366296
C,133.66768223102602
KOP,133.55960995019097
HEES,133.51575655904915
DNOW,133.51228090116743
KAI,133.44119204658656
DB,133.33568137799384
GPCR,133.31480130763887
IBM,133.2562540308762
DHI,133.0648054355058
SLVM,133.0564646362875
SCCO,132.97064642933722
BUR,132.95687100188283
NRP,132.86324741820442
DDS,132.85020640998545
FAST,132.82699687973835
WAL,132.71609444578377
UCTT,132.66162252536964
LDOS,132.6224805077319
INSW,132.59626857287188
BPOP,132.5581563935823
CE,132.5483812196634
JPM,132.5066657924864
PCVX,132.38737712351275
EWBC,132.36202105203262
MBIN,132.30754809847804
USM,132.28727937407308
SSD,132.23250933987447
WOR,132.19330939594522
IRM,132.1220331290705
BAH,132.08845921236164
EMO,132.05098305942235
EQH,132.0237738659598
EDRY,131.98427129372394
XOMA,131.84069046253637
MTG,131.80824108417076
AER,131.68013414347524
MAS,131.66845933574572
DRS,131.66237771868902
CDNS,131.6423011329493
STNG,131.60040943503267
VERX,131.56861395630048
SPR,131.5580383052441
ICLR,131.4986379081879
CPLP,131.4873479441598
LECO,131.45836502781273
QCOM,131.4274655104522
PWR,131.42080800338096
VMC,131.4028115418945
EDN,131.12362922041285
NICE,131.08902777645102
RYAAY,131.07879227555946
CIB,131.0491662473903
SBS,131.0208311568079
FTLF,130.94634338776896
CSWI,130.9003761054285
IBKR,130.85767992863927
CRSP,130.8075989852363
MUSA,130.76642944784123
MKSI,130.7536741471148
KNSA,130.7208880956839
ITGR,130.63680240478465
CTR,130.62833481256894
FBIOP,130.59459947119484
VECO,130.5873881115978
SKWD,130.57526067281464
WFC,130.562165777919
TMHC,130.5566242422059
FGFPP,130.4442399337737
VNOM,130.43512271120537
KELYA,130.42671131176297
AAON,130.4166819662514
STC,130.4148047674232
RGA,130.33252757097162
BRKR,130.12610264519606
COR,130.10730321499375
TNK,130.10333301867888
MOH,130.04731314190767
APH,130.01203321842652
URBN,129.99646431276042
JELD,129.98252155400584
MAR,129.9497236529908
COST,129.92226092471563
ULH,129.91731424537133
TWIN,129.91472453773235
AIG,129.88057933922695
TW,129.87108667230487
ODC,129.83860362291162
ALRM,129.7922615474456
MDV,129.777235765441
OC,129.7687009986206
IDT,129.76206560236457
PIPR,129.71324987457618
CPRT,129.70897584424236
AIZ,129.69581111183126
COF,129.589502730613
LOGI,129.51481763009653
SQ,129.49563884025082
SNPS,129.4840051636158
MORN,129.47103694559993
VNO,129.45609312904077
LBRT,129.34437767407348
MHK,129.2883641415522
BRO,129.2814132130986
MATX,129.23933103510086
RYAN,129.23534520308962
DDOG,129.1990997988441
LPX,129.196808133929
ARCB,129.1693539527453
USFD,129.1309518664697
FIS,129.05820965927407
HII,128.97792818822785
MANH,128.96746860695993
CEM,128.95277797145297
MLR,128.84731684464631
PRI,128.82807356744067
NWLI,128.82022801050573
SHW,128.74015359260613
NHC,128.73182056489637
CBUS,128.68453838433095
UBS,128.67708250169926
SHOP,128.6764725810034
FITB,128.64662715988254
DSGR,128.40715272677997
JEF,128.3964676752425
FUNC,128.29817409480546
TWN,128.2670651251367
VCTR,128.250415464331
GKOS,128.20221649118983
SGH,128.20019349498727
GRBK,128.10336669086954
FI,128.0253545467038
PK,128.0036281764814
TGT,127.96587953840574
GVA,127.94933542994626
ARCT,127.89653376403419
AMP,127.88559491628706
PNR,127.8793380118967
TRV,127.86499733637524
OKTA,127.85969118118999
TNP,127.84742768212962
ABNB,127.84074825572962
CHEF,127.8130313713851
EFSCP,127.7843452856359
ESTC,127.73712066879929
TCOM,127.6633602312032
FCNCA,127.65428896309321
PRMW,127.6534012650962
NWS,127.64983151699256
ISRG,127.64119346752378
BFAM,127.59656751083048
BBSI,127.58835753016851
VLO,127.50244269268471
GRC,127.46559791232512
LFMDP,127.36413025185512
TXT,127.3435078177032
ACV,127.28291775341059
RDN,127.26408919805738
MSFT,127.19918156896401
IIPR,127.1890275854142
DPZ,127.16850695751616
HTGC,127.15317009318063
FNF,127.14897174434863
SP,127.13507085783232
FBP,127.12999205392595
ALV,127.12056032614048
OSK,127.11641328543747
TFII,127.10030202731156
TNET,127.09208581254869
CASY,127.08303744018541
LOB,127.03215447328225
CSTR,127.00814788504474
WAB,126.99907378283326
LPG,126.97763690904998
NWSA,126.97734312624505
STLD,126.94726236265394
WES,126.94465345588983
CI,126.92998407868122
IT,126.83894916179344
PTC,126.7719996408863
SCSC,126.6786099191839
GBX,126.64137646223061
AMNB,126.63738410605765
KELYB,126.62364271214228
FN,126.61535503726824
TPX,126.56512073352874
CW,126.54085797957914
AZO,126.50466744266086
HRI,126.48006737895012
LYV,126.47331780811533
MLI,126.35136356671812
WM,126.3371577501837
BSX,126.29129924958104
TGLS,126.22942744303755
IMOS,126.2215567279368
STER,126.1749422574253
AAP,126.13387334908126
GWRE,126.1021457426702
ECL,126.07627689672034
NVR,126.06097758040553
REZI,126.04805451445777
PKG,125.99173340430208
UHS,125.97812059999356
TROX,125.96437452167754
FSS,125.96113767746209
RSG,125.9541951873582
WIRE,125.95198510824497
TOST,125.92164606493121
CNQ,125.8594839583294
MCK,125.78392461323662
WWD,125.68509436263882
BZH,125.6454841784979
AIT,125.61323490035426
IMO,125.60335301977001
CTRN,125.58097851522115
CDW,125.55776847876432
CABA,125.46690665191696
SPH,125.38637979120963
WHLRD,125.33823945818084
VRRM,125.31925787775992
KMPR,125.31301372197836
XP,125.25496931479583
SUM,125.15002238280898
BBWI,125.14664465828926
NGVC,125.12506063525473
SIMO,125.11720814471738
ACVA,125.11371468043744
NBIX,125.01557440134785
HOLI,125.00934302729985
WTFC,125.00905830301083
STN,124.99760372919302
STRA,124.90185342799995
NSSC,124.77778311981322
CCS,124.7536660682432
FONR,124.74969348529518
CB,124.71382858513897
BWMN,124.71021703901816
JNPR,124.69521574680627
SXI,124.61657505361532
STNE,124.57136952514729
NGMS,124.53469419855895
BAC,124.49507249366552
PFSI,124.49059936723539
ORLY,124.44110193462299
EIC,124.41998849720532
PDD,124.41179721494298
SPG,124.40011854261321
ISTR,124.3359775919377
WEX,124.29486638971147
FND,124.28883664896662
HCC,124.28111062741081
MPWR,124.25403116997312
CRTO,124.24372809456266
STX,124.16359232423062
UVE,124.16051452247827
AESI,124.09953725275193
COKE,124.09888600994464
TS,124.08207800341296
CRL,124.07948496929401
CVEO,124.02909383978272
EPAC,124.0163298747598
TPR,123.9629991238765
MTDR,123.9571449104179
ALOT,123.9437654078777
SBOW,123.87387026508033
WF,123.83989124789383
OVV,123.83059254010583
SBLK,123.82698815706168
BBW,123.80256501613793
CAH,123.78290089913193
SYF,123.7719002632311
AORT,123.7647280796072
HUBS,123.75818766942277
AGIO,123.75496838730271
HOG,123.74157931790668
PCOR,123.71273621057317
ACGL,123.69162841643377
TDS,123.68050769504548
PRU,123.67171200007138
LAZ,123.63545768857382
BX,123.61949694084045
CFG,123.61324013999737
CVCO,123.60141049652471
BK,123.54329088415437
USAC,123.52437531618108
EQBK,123.51555746082381
IFN,123.47900817865226
BCYC,123.39455337352643
STEP,123.368551304092
ROST,123.36810914820563
CMI,123.33472823656075
ERF,123.28203942196932
GTLB,123.25228055522797
PBF,123.25129651903919
DBRG,123.24545523737216
WTM,123.23439592138328
MFC,123.2276184106587
ESNT,123.21592660406111
ET,123.14920457712823
INTU,123.14566478605838
RELX,123.0986116079648
FCFS,123.07716034513243
RBA,123.06075890500048
HMC,123.02781742590543
BECN,123.02552171972884
IBCP,123.02165171943113
RS,123.00367576933641
ACIW,122.98633620647644
GM,122.91058123054111
HD,122.90449018674087
DFS,122.90239986983306
EAT,122.89928403669714
AFYA,122.83397331788133
REVG,122.80479876179116
AMUB,122.77528506143803
PNFP,122.7704878694033
MTSI,122.77032277405542
KFY,122.73125580785162
OLK,122.7225850402574
ASC,122.68092714221443
VVV,122.65927742771332
CPAY,122.65902916821388
KMPB,122.64925709019536
FEN,122.63230042216358
TNL,122.62597916740224
SKT,122.57600133125885
TTD,122.57270348719112
AMK,122.53605151121573
CTAS,122.44951426850488
MYRG,122.31281779506666
ESTA,122.29425253667523
CLW,122.28930917576078
HCA,122.26674824983719
NBN,122.24862117875371
APOG,122.2422999958636
BALL,122.23317053659426
AL,122.18784677308663
DXCM,122.17881373064417
CENT,122.17647400838297
RJF,122.15960167861466
HESM,122.15262821198695
ENSG,122.14223296511746
AGM,122.1394640046076
SUN,122.13852527537286
ROCK,122.12256354092132
M,122.1085066104095
DK,122.05070841120475
RRR,122.00199231247981
HQY,121.90385242851585
ADX,121.89780836232728
LIN,121.84977051513368
CVI,121.80645680726576
RUSHA,121.77463394225394
GBDC,121.76924822267436
CADE,121.7656250324648
IMPPP,121.75189202366754
RPM,121.73772519011645
JILL,121.73179557093157
ICFI,121.70233302546333
L,121.69548613182293
MRVL,121.64682821422863
KR,121.63731916042305
TRMB,121.6084193117358
IX,121.59702751774391
FORTY,121.5745694801902
SYK,121.56419503541669
ABBV,121.55742296127939
EMR,121.54502340028317
NPO,121.51270504390959
AMJ,121.49398977684902
CLH,121.47346880219037
AXNX,121.41836319230607
X,121.40892634195377
POST,121.3932459437817
AOS,121.35214787636768
RRX,121.33004356588759
GOODN,121.27813547636069
AIO,121.2731639827367
CYCCP,121.24805542945631
SLMBP,121.24758595753207
AX,121.22665033880034
PDS,121.22200650017407
HRB,121.184874704175
CSWC,121.18124656663281
XYL,121.17430308656012
ESI,121.13335882346436
FNWB,121.11725881557449
FIF,121.08833953093364
GD,121.03005566438851
TRMD,121.02136052136672
JHG,121.01918867836075
HST,121.01754226468948
ATLCP,121.00540624162264
DLR,120.99106591774425
AFGE,120.97544167435537
EMN,120.93278238613607
SF,120.89609087592201
ORCL,120.86400892207713
TSCO,120.83740628965982
BXSL,120.8027616465344
CNX,120.80099977137344
OUT,120.75695994741842
HLI,120.75629166511128
FLUT,120.75239148115678
MTX,120.71677740422008
JLL,120.69829281381786
PLAB,120.65414595935191
J,120.64716106000013
GHC,120.63377809862584
FORM,120.62430013070676
JBL,120.6182734564241
CNOBP,120.57797987938905
FBIN,120.57414173262408
TPB,120.57334980027441
BAM,120.5619865397476
GSK,120.51790673286824
EOS,120.50732709250553
PLUS,120.42153453587869
OKE,120.36045584887943
GOOGL,120.35871568218543
GOOG,120.35431621842592
BAP,120.34317589402299
RHP,120.32139825729047
CSTM,120.31504177258572
GIL,120.31013763018818
LAMR,120.21010933128191
ONON,120.19118294106417
